Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,cleaned_text,tokens
Mr.Chavan श्री.नयन चव्हाण (राष्ट्रहित सर्वोपरि),@NChavanBharat,2025-05-10T20:23:58.000Z,False,"""US and China to resume tariff negotiations on Sunday.""

Nothing will come of this. Because both of them are arrogant. Also, the chart has already given a crash warning, so I don't think the Dow will rise.#DowJones#ceasefire #IndiaPakistanWar #Bitcoin #Eth #Cryptocurrency",0,0,0,579,"['#DowJones', '#ceasefire', '#IndiaPakistanWar', '#Bitcoin', '#Eth', '#Cryptocurrency']",[],[],https://pbs.twimg.com/profile_images/1864921015064604672/ozk6NylM_normal.jpg,https://x.com/NChavanBharat/status/1921300199244181621,tweet_id:1921300199244181621,"us and china to resume tariff negotiations on sunday

nothing will come of this because both of them are arrogant also the chart has already given a crash warning so i dont think the dow will risedowjonesceasefire indiapakistanwar bitcoin eth cryptocurrency","['us', 'china', 'resume', 'tariff', 'negotiations', 'sunday', 'nothing', 'come', 'arrogant', 'also', 'chart', 'already', 'given', 'crash', 'warning', 'dont', 'think', 'dow', 'risedowjonesceasefire', 'indiapakistanwar', 'bitcoin', 'eth', 'cryptocurrency']"
wolf,@elong_tusks,2025-05-10T20:23:58.000Z,False,Fooooooook no lol bitcoin isn’t it my G,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1912235262588956672/NLsgnA5l_normal.jpg,https://x.com/elong_tusks/status/1921300198757683244,tweet_id:1921300198757683244,fooooooook no lol bitcoin isnt it my g,"['fooooooook', 'lol', 'bitcoin', 'isnt']"
AssFace.sol ‍,@AssFaceNFT,2025-05-10T20:23:57.000Z,False,"Tough call, but can I at least get healthcare *with* the Bitcoin?",0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1916351955686834176/QQZgUdwU_normal.jpg,https://x.com/AssFaceNFT/status/1921300195200889160,tweet_id:1921300195200889160,tough call but can i at least get healthcare with the bitcoin,"['tough', 'call', 'least', 'get', 'healthcare', 'bitcoin']"
Crypto Live,@art_fx0,2025-05-10T20:23:54.000Z,False,"#BTC/USDT ANALYSIS#Bitcoin is currently trading just below a key horizontal supply zone following a strong #bullish rally. The Ichimoku Cloud indicates ongoing #bullish momentum. 

A confirmed breakout above the supply zone would signal a continuation of the uptrend",0,0,0,10,"['#BTC', '#Bitcoin', '#bullish', '#bullish']",[],[],https://pbs.twimg.com/profile_images/1910651368391467008/eUm34yqY_normal.jpg,https://x.com/art_fx0/status/1921300183691702720,tweet_id:1921300183691702720,"btcusdt analysisbitcoin is currently trading just below a key horizontal supply zone following a strong bullish rally the ichimoku cloud indicates ongoing bullish momentum 

a confirmed breakout above the supply zone would signal a continuation of the uptrend","['btcusdt', 'analysisbitcoin', 'currently', 'trading', 'key', 'horizontal', 'supply', 'zone', 'following', 'strong', 'bullish', 'rally', 'ichimoku', 'cloud', 'indicates', 'ongoing', 'bullish', 'momentum', 'confirmed', 'breakout', 'supply', 'zone', 'would', 'signal', 'continuation', 'uptrend']"
Mr.Coffee,@nocoffeenobrain,2025-05-10T20:23:54.000Z,True,"Btc no doubt, Bitcoin is the most valuable and important asset in the crypto market, no reason not choose this",0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1803349602978189312/8cDUzL_-_normal.jpg,https://x.com/nocoffeenobrain/status/1921300182391460349,tweet_id:1921300182391460349,btc no doubt bitcoin is the most valuable and important asset in the crypto market no reason not choose this,"['btc', 'doubt', 'bitcoin', 'valuable', 'important', 'asset', 'crypto', 'market', 'reason', 'choose']"
"Oxlaj(,)",@Oxlaj_tt,2025-05-10T20:23:53.000Z,False, Bring DeFi to Native Bitcoin ,0,0,0,3,[],"['@opnetbtc', '@MotoswapBTC']",[],https://pbs.twimg.com/profile_images/1874858285196574720/fZ2nrTsA_normal.jpg,https://x.com/Oxlaj_tt/status/1921300179858202851,tweet_id:1921300179858202851, bring defi to native bitcoin ,"['bring', 'defi', 'native', 'bitcoin']"
JacDanielz,@JacDanieIz,2025-05-10T20:23:53.000Z,False,"Want to earn free Bitcoin on everything you buy?

Spin the wheel, get rewards, and even earn Bitcoin for walking.
Use my link to get started: https://use.foldapp.com/r/3HFHWV9M#Bitcoin #FoldApp #StackSats #BTC",0,0,0,7,"['#Bitcoin', '#FoldApp', '#StackSats', '#BTC']",[],[],https://pbs.twimg.com/profile_images/1687178513906855938/cju7eS7c_normal.jpg,https://x.com/JacDanieIz/status/1921300178616701282,tweet_id:1921300178616701282,"want to earn free bitcoin on everything you buy

spin the wheel get rewards and even earn bitcoin for walking
use my link to get started  foldapp stacksats btc","['want', 'earn', 'free', 'bitcoin', 'everything', 'buy', 'spin', 'wheel', 'get', 'rewards', 'even', 'earn', 'bitcoin', 'walking', 'use', 'link', 'get', 'started', 'foldapp', 'stacksats', 'btc']"
HODL15Capital,@HODL15Capital,2025-05-10T20:23:52.000Z,True,"The S&P 500’s returns have been immensely difficult to beat over time. Only ~10% of asset managers outperform the index.

Here's the total return of Bitcoin (via $IBIT) vs. $SPY ",0,0,0,191,[],[],['\\U0001f447'],https://pbs.twimg.com/profile_images/1864991875876196352/SB4AJc_a_normal.jpg,https://x.com/HODL15Capital/status/1921300177375133964,tweet_id:1921300177375133964,"the sp s returns have been immensely difficult to beat over time only  of asset managers outperform the index

heres the total return of bitcoin via ibit vs spy ","['sp', 'returns', 'immensely', 'difficult', 'beat', 'time', 'asset', 'managers', 'outperform', 'index', 'heres', 'total', 'return', 'bitcoin', 'via', 'ibit', 'vs', 'spy']"
Mr Bitcoin Bull,@Mr_BitcoinBull_,2025-05-10T20:23:52.000Z,True,Please send me DM,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1861825471958360065/eNe-JCpR_normal.jpg,https://x.com/Mr_BitcoinBull_/status/1921300174753649151,tweet_id:1921300174753649151,please send me dm,"['please', 'send', 'dm']"
Chad Brewer,@TheChadBrewer0,2025-05-10T20:23:51.000Z,True,"Had a solid crypto chat with a buddy I went to highschool with back in the day. He said he works with a guy who has 10 bitcoin. I told him about everything else out there and what I was doing. Then, we talked about Robinhood. 

He makes good money for where we live, above",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1887988997932134401/y66cOkgM_normal.jpg,https://x.com/TheChadBrewer0/status/1921300173218611637,tweet_id:1921300173218611637,"had a solid crypto chat with a buddy i went to highschool with back in the day he said he works with a guy who has  bitcoin i told him about everything else out there and what i was doing then we talked about robinhood 

he makes good money for where we live above","['solid', 'crypto', 'chat', 'buddy', 'went', 'highschool', 'back', 'day', 'said', 'works', 'guy', 'bitcoin', 'told', 'everything', 'else', 'talked', 'robinhood', 'makes', 'good', 'money', 'live']"
Crypto Scout,@cryptoscout777,2025-05-10T20:23:50.000Z,True," Brittle?  No—*immutable*.  Taxidermy preserves corpses; blockchains evolve (see: Bitcoin’s Taproot, Ethereum’s Dencun).  Rigidity?  That’s your anonymous devs’ abandoned repos fossilizing.  Vitality?  It’s the 15-year heartbeat of audited code.",0,0,0,6,[],['@dil1129241'],[],https://pbs.twimg.com/profile_images/1871956586635108352/1oqcdAHs_normal.jpg,https://x.com/cryptoscout777/status/1921300167996699113,tweet_id:1921300167996699113, brittle  noimmutable  taxidermy preserves corpses blockchains evolve see bitcoins taproot ethereums dencun  rigidity  thats your anonymous devs abandoned repos fossilizing  vitality  its the year heartbeat of audited code,"['brittle', 'noimmutable', 'taxidermy', 'preserves', 'corpses', 'blockchains', 'evolve', 'see', 'bitcoins', 'taproot', 'ethereums', 'dencun', 'rigidity', 'thats', 'anonymous', 'devs', 'abandoned', 'repos', 'fossilizing', 'vitality', 'year', 'heartbeat', 'audited', 'code']"
bitcoin love,@bitcoingermanyy,2025-05-10T20:23:49.000Z,False,Mmmmm amazing,0,0,0,3,[],[],"['\\U0001f48b', '\\U0001f48b', '\\U0001f48b', '\\U0001f525']",https://pbs.twimg.com/profile_images/1609538472905248770/YVNz8Lf9_normal.jpg,https://x.com/bitcoingermanyy/status/1921300164360204339,tweet_id:1921300164360204339,mmmmm amazing,"['mmmmm', 'amazing']"
A L G O C I D E,@algocide,2025-05-10T20:23:46.000Z,False,Only bitcoin has intrinsic value though,0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1919908196946477056/IlXJrpXc_normal.jpg,https://x.com/algocide/status/1921300148619010381,tweet_id:1921300148619010381,only bitcoin has intrinsic value though,"['bitcoin', 'intrinsic', 'value', 'though']"
Shadi Ibrahim,@shadi_iq,2025-05-10T20:23:45.000Z,False,https://app.binance.com/uni-qr/52jd6sJo?utm_medium=app_share_link_twitter…      ,0,0,0,3,[],"['@Bitcoin', '@mert9621', '@BinanceArabic', '@BinanceWallet', '@Minecraft', '@Minecraft', '@crypto']",[],https://pbs.twimg.com/profile_images/1472124597038428160/y2-ChE3o_normal.jpg,https://x.com/shadi_iq/status/1921300145775251944,tweet_id:1921300145775251944,      ,[]
Bill,@Blockchain_Bil,2025-05-10T20:23:42.000Z,False,1 Bitcoin,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1823697838200561664/wsKVM6T7_normal.jpg,https://x.com/Blockchain_Bil/status/1921300133922181140,tweet_id:1921300133922181140, bitcoin,['bitcoin']
Tribuno da plebe,@BitcoinLuso,2025-05-10T20:23:41.000Z,False,"Blackrock Europe sales management leaders meeting at Kiev, today!",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1872756260468031488/xGwAGIAF_normal.jpg,https://x.com/BitcoinLuso/status/1921300131338437001,tweet_id:1921300131338437001,blackrock europe sales management leaders meeting at kiev today,"['blackrock', 'europe', 'sales', 'management', 'leaders', 'meeting', 'kiev', 'today']"
Matthew Chou,@MatthewCho77971,2025-05-10T20:23:38.000Z,False,$ARENA X BITCOIN LFG,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1789748811302137856/ekkXyEXS_normal.png,https://x.com/MatthewCho77971/status/1921300116369002919,tweet_id:1921300116369002919,arena x bitcoin lfg,"['arena', 'bitcoin', 'lfg']"
Big Back Bitcoin,@BigBackBitcoin,2025-05-10T20:23:34.000Z,True, Will improve #BigBackBitcoin #BBBTC #BigBackArmy,0,0,0,5,"['#BigBackBitcoin', '#BBBTC', '#BigBackArmy']",['@OptimisticDgen'],[],https://pbs.twimg.com/profile_images/1877480230685696000/sG9GOGEZ_normal.jpg,https://x.com/BigBackBitcoin/status/1921300100497695036,tweet_id:1921300100497695036, will improve bigbackbitcoin bbbtc bigbackarmy,"['improve', 'bigbackbitcoin', 'bbbtc', 'bigbackarmy']"
Big Back Bitcoin,@BigBackBitcoin,2025-05-10T20:23:34.000Z,True, Thanks and yes I know  #BigBackBitcoin #BBBTC #BigBackArmy,0,0,0,2,"['#BigBackBitcoin', '#BBBTC', '#BigBackArmy']",['@doru_82'],['\\U0001f602'],https://pbs.twimg.com/profile_images/1877480230685696000/sG9GOGEZ_normal.jpg,https://x.com/BigBackBitcoin/status/1921300100254421503,tweet_id:1921300100254421503, thanks and yes i know  bigbackbitcoin bbbtc bigbackarmy,"['thanks', 'yes', 'know', 'bigbackbitcoin', 'bbbtc', 'bigbackarmy']"
Ifycalex.nft,@_ifycalex,2025-05-10T20:23:34.000Z,True,"In addition SatLayer and Lombard Finance are platforms integrating Bitcoin into DeFi (BTCfi), with Lombard focusing on liquid staking via its LBTC token on the Babylon protocol, and SatLayer emphasizing restaking to secure decentralized apps (BVSes) on networks like Sui, as",0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1911171795551436801/mDOrH7p2_normal.jpg,https://x.com/_ifycalex/status/1921300099742965839,tweet_id:1921300099742965839,in addition satlayer and lombard finance are platforms integrating bitcoin into defi btcfi with lombard focusing on liquid staking via its lbtc token on the babylon protocol and satlayer emphasizing restaking to secure decentralized apps bvses on networks like sui as,"['addition', 'satlayer', 'lombard', 'finance', 'platforms', 'integrating', 'bitcoin', 'defi', 'btcfi', 'lombard', 'focusing', 'liquid', 'staking', 'via', 'lbtc', 'token', 'babylon', 'protocol', 'satlayer', 'emphasizing', 'restaking', 'secure', 'decentralized', 'apps', 'bvses', 'networks', 'like', 'sui']"
professinal cyber security hacker,@dack_tech_247,2025-05-10T20:23:30.000Z,False,TreasureNFT and http://hahm.world allegedly operating as scam platforms. Protect yourself and seek expert recovery assistance if affected.#TreasureNFT #hahmworld #Scam #Scammed #CryptoRecovery #CryptoScam #Hacked #Crypto #Bitcoin #XRP #XRPScam #CryptoWarning #ETH #elabits,0,0,0,17,"['#TreasureNFT', '#hahmworld', '#Scam', '#Scammed', '#CryptoRecovery', '#CryptoScam', '#Hacked', '#Crypto', '#Bitcoin', '#XRP', '#XRPScam', '#CryptoWarning', '#ETH', '#elabits']",[],[],https://pbs.twimg.com/profile_images/1913886206187675649/tfGVkiYc_normal.jpg,https://x.com/dack_tech_247/status/1921300082202234995,tweet_id:1921300082202234995,treasurenft and  allegedly operating as scam platforms protect yourself and seek expert recovery assistance if affectedtreasurenft hahmworld scam scammed cryptorecovery cryptoscam hacked crypto bitcoin xrp xrpscam cryptowarning eth elabits,"['treasurenft', 'allegedly', 'operating', 'scam', 'platforms', 'protect', 'seek', 'expert', 'recovery', 'assistance', 'affectedtreasurenft', 'hahmworld', 'scam', 'scammed', 'cryptorecovery', 'cryptoscam', 'hacked', 'crypto', 'bitcoin', 'xrp', 'xrpscam', 'cryptowarning', 'eth', 'elabits']"
leese asbury,@AsburyLees62162,2025-05-10T20:23:24.000Z,False, We are excited to announce that you can join the #Crypto PUMР! ⇢ http://x.com/coinbase/thread/1919089620848918920?q3PwoFJ…#dEX #WBTC #LayerZero $WETH #BOB #BITCOIN $LOOT,0,0,0,7,"['#Crypto', '#dEX', '#WBTC', '#LayerZero', '#BOB', '#BITCOIN']",[],"['\\U0001f525', '\\U0001f680']",https://pbs.twimg.com/profile_images/1843539291353325568/jR2QVQyX_normal.jpg,https://x.com/AsburyLees62162/status/1921300057619317241,tweet_id:1921300057619317241, we are excited to announce that you can join the crypto pum   wbtc layerzero weth bob bitcoin loot,"['excited', 'announce', 'join', 'crypto', 'pum', 'wbtc', 'layerzero', 'weth', 'bob', 'bitcoin', 'loot']"
Sports Bettor,@RightAngle2335,2025-05-10T20:23:23.000Z,True,If anyone looking to sell 1k or more worth of bitcoin - Syndicate will send double amount for it. Text or DM. Thanks,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1888076344996618240/ZplIai24_normal.jpg,https://x.com/RightAngle2335/status/1921300052972085491,tweet_id:1921300052972085491,if anyone looking to sell k or more worth of bitcoin  syndicate will send double amount for it text or dm thanks,"['anyone', 'looking', 'sell', 'worth', 'bitcoin', 'syndicate', 'send', 'double', 'amount', 'text', 'dm', 'thanks']"
Jake,@JakeThompsonW,2025-05-10T20:23:23.000Z,False,#BITCOIN BOUNCE INCOMING!!!,0,0,0,6,['#BITCOIN'],[],[],https://pbs.twimg.com/profile_images/1754053211701555200/qA9d42y7_normal.jpg,https://x.com/JakeThompsonW/status/1921300051948655099,tweet_id:1921300051948655099,bitcoin bounce incoming,"['bitcoin', 'bounce', 'incoming']"
Nims,@Nims1493153,2025-05-10T20:23:21.000Z,False,"Bull Run 2025 will be the most unforgettable marketBitcoin just broke $100K and altseason is exploding

This isn’t random, the same pattern from past cycle

Full market breakdown and what’s coming next",0,0,0,9,[],[],"['\\U0001f447', '\\U0001f9f5']",https://pbs.twimg.com/profile_images/1906022606794272768/_aosD92U_normal.jpg,https://x.com/Nims1493153/status/1921300046001115479,tweet_id:1921300046001115479,"bull run  will be the most unforgettable marketbitcoin just broke k and altseason is exploding

this isnt random the same pattern from past cycle

full market breakdown and whats coming next","['bull', 'run', 'unforgettable', 'marketbitcoin', 'broke', 'altseason', 'exploding', 'isnt', 'random', 'pattern', 'past', 'cycle', 'full', 'market', 'breakdown', 'whats', 'coming', 'next']"
yan1s_23,@Yanis_2310,2025-05-10T20:23:20.000Z,False,Espérons que la billetterie ouvre dans longtemps histoire d’avoir le temps d’nvestir dans le bitcoin,0,0,0,159,[],[],[],https://pbs.twimg.com/profile_images/1915033335560056832/iLRh6icB_normal.jpg,https://x.com/Yanis_2310/status/1921300041433584063,tweet_id:1921300041433584063,esprons que la billetterie ouvre dans longtemps histoire davoir le temps dnvestir dans le bitcoin,"['esprons', 'que', 'la', 'billetterie', 'ouvre', 'dans', 'longtemps', 'histoire', 'davoir', 'le', 'temps', 'dnvestir', 'dans', 'le', 'bitcoin']"
Nugget Capital Partners (NCP),@NuggetCapital,2025-05-10T20:23:18.000Z,False,"#COM's main Baytex guy is now regularly promoting #AbTronic, $CSU.TO and Bitcoin. Hasn't posted about Baytex in quite some time after calling it prior the best stock if bullish oil. Bottom in? Seems very possible for everything but Baytex and a small handful of other 'bad boys.'",0,0,0,70,"['#COM', '#AbTronic']",[],[],https://pbs.twimg.com/profile_images/1742774067143311360/5UiuweBR_normal.jpg,https://x.com/NuggetCapital/status/1921300030972961052,tweet_id:1921300030972961052,coms main baytex guy is now regularly promoting abtronic csuto and bitcoin hasnt posted about baytex in quite some time after calling it prior the best stock if bullish oil bottom in seems very possible for everything but baytex and a small handful of other bad boys,"['coms', 'main', 'baytex', 'guy', 'regularly', 'promoting', 'abtronic', 'csuto', 'bitcoin', 'hasnt', 'posted', 'baytex', 'quite', 'time', 'calling', 'prior', 'best', 'stock', 'bullish', 'oil', 'bottom', 'seems', 'possible', 'everything', 'baytex', 'small', 'handful', 'bad', 'boys']"
