source,author,title,description,url,urlToImage,publishedAt,content,fetched_date,date,hour,text,keywords
"{'id': None, 'name': 'The Daily Hodl'}",Daily Hodl Staff,"Bitcoin at Risk of Triggering Further Downside if This Major Support Level Breaks, Warns Glassnode","Bitcoin (BTC) may have a severe correction if one major support level fails to hold up, according to digital asset analytics firm Glassnode. Glassnode says that short-term holders – or those who acquired their coins in the past 155 days – may sell off if Bitc…",https://dailyhodl.com/2025/04/10/bitcoin-at-risk-of-triggering-further-downside-if-this-major-support-level-breaks-warns-glassnode/,https://dailyhodl.com/wp-content/uploads/2024/12/Bitcoin-Collapse-Incoming-Over.jpg,2025-04-10 18:05:20+00:00,"Bitcoin (BTC) may have a severe correction if one major support level fails to hold up, according to digital asset analytics firm Glassnode.
Glassnode says that short-term holders or those who acqui… [+2074 chars]",2025-04-09,2025-04-10,18,"Bitcoin at Risk of Triggering Further Downside if This Major Support Level Breaks, Warns Glassnode Bitcoin (BTC) may have a severe correction if one major support level fails to hold up, according to digital asset analytics firm Glassnode. Glassnode says that short-term holders – or those who acquired their coins in the past 155 days – may sell off if Bitc…","['bitcoin', 'risk', 'triggering', 'downside', 'support level breaks', 'warns glassnode bitcoin', 'btc', 'severe correction', 'major support level', 'digital asset analytics firm', 'glassnode', 'glassnode', 'short-term holders –', 'days –', 'bitc…']"
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Vince Quill,"Atomic, Exodus wallets targeted in new cybersecurity exploit",Users of the Atomic and Exodus wallets are being targeted by threat actors uploading malicious software packages to online coding repositories to steal crypto private keys in the latest cybersecurity threat identified by security professionals. According to c…,https://cointelegraph.com/news/atomic-exodus-wallets-targeted-cybersecurity-exploit,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-04/01962044-0782-7158-8665-6f6bcc8f36df",2025-04-10 18:05:00+00:00,Users of the Atomic and Exodus wallets are being targeted by threat actors uploading malicious software packages to online coding repositories to steal crypto private keys in the latest cybersecurity… [+2531 chars],2025-04-09,2025-04-10,18,"Atomic, Exodus wallets targeted in new cybersecurity exploit Users of the Atomic and Exodus wallets are being targeted by threat actors uploading malicious software packages to online coding repositories to steal crypto private keys in the latest cybersecurity threat identified by security professionals. According to c…","['atomic', 'exodus', 'new cybersecurity', 'users', 'atomic', 'exodus', 'threat actors', 'malicious software packages', 'private keys', 'cybersecurity threat', 'security professionals']"
"{'id': None, 'name': 'Biztoc.com'}",finance.yahoo.com,Crypto Slump On Trump Tariff Sparks COVID Crash Comparisons: Here's How They Compare,"The recent tariff-induced cryptocurrency market rout has sparked COVID-19 crash comparisons.
-
The March 2020 COVID-19 market crash was one of the worst on record for the cryptocurrency market.
-
Bitcoin and the broader cryptocurrency market may still have fu…",https://biztoc.com/x/5ad7260c22d38778,https://biztoc.com/cdn/5ad7260c22d38778_s.webp,2025-04-10 17:48:35+00:00,The recent tariff-induced cryptocurrency market rout has sparked COVID-19 crash comparisons.-The March 2020 COVID-19 market crash was one of the worst on record for the cryptocurrency market.-Bitcoin… [+145 chars],2025-04-09,2025-04-10,17,"Crypto Slump On Trump Tariff Sparks COVID Crash Comparisons: Here's How They Compare The recent tariff-induced cryptocurrency market rout has sparked COVID-19 crash comparisons.
-
The March 2020 COVID-19 market crash was one of the worst on record for the cryptocurrency market.
-
Bitcoin and the broader cryptocurrency market may still have fu…","['crypto slump', 'trump tariff sparks covid crash comparisons', 'cryptocurrency market rout', 'crash comparisons', 'market crash', 'cryptocurrency market', 'bitcoin', 'broader cryptocurrency market']"
"{'id': None, 'name': 'Biztoc.com'}",bloomberg.com,Bitcoin’s Link to US Stocks Recouples While Markets Turn Lower,,https://biztoc.com/x/abde756e9eee8e66,https://biztoc.com/cdn/abde756e9eee8e66_s.webp,2025-04-10 17:48:13+00:00,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump pause tariffs? { window.open(this.href, '_blank'); }, 200); return false;""&gt;Will tariffs boost Amazon prices? { window.o… [+861 chars]",2025-04-09,2025-04-10,17,Bitcoin’s Link to US Stocks Recouples While Markets Turn Lower ,"['bitcoin', 'link', 'stocks recouples', 'markets turn lower']"
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Alex O’Donnell,Ether ETF staking could come as soon as May — Bloomberg analyst,"Ether exchange-traded funds (ETFs) in the United States may be able to start staking a portion of their tokens as soon as May, according to Bloomberg Intelligence analyst James Seyffart. On April 9, the US Securities and Exchange Commission (SEC) authorized e…",https://cointelegraph.com/news/ether-etf-staking-may-bloomberg-analyst,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-04/01962074-a718-76f3-a261-15d18fef59e4",2025-04-10 17:42:35+00:00,"Ether exchange-traded funds (ETFs) in the United States may be able to start staking a portion of their tokens as soon as May, according to Bloomberg Intelligence analyst James Seyffart. 
On April 9… [+2631 chars]",2025-04-09,2025-04-10,17,"Ether ETF staking could come as soon as May — Bloomberg analyst Ether exchange-traded funds (ETFs) in the United States may be able to start staking a portion of their tokens as soon as May, according to Bloomberg Intelligence analyst James Seyffart. On April 9, the US Securities and Exchange Commission (SEC) authorized e…","['ether etf', 'bloomberg', 'ether', 'etfs', 'bloomberg intelligence', 'james seyffart', 'securities', 'exchange commission', 'sec']"
"{'id': None, 'name': 'ZyCrypto'}",Troy Watson,James Murphy Sues Department of Homeland Security to Release Satoshi Nakamoto’s Identity,"James Murphy, a cryptocurrency lawyer, sued the Department of Homeland Security, alleging that the department knows the identity of Satoshi Nakamoto.",https://zycrypto.com/james-murphy-sues-department-of-homeland-security-to-release-satoshi-nakamotos-identity/,https://zycrypto.com/wp-content/uploads/2020/06/Is-Satoshi-Nakamoto’s-Unknown-Identity-Good-or-Bad-for-Bitcoin_.jpg,2025-04-10 17:40:09+00:00,"James Murphy, a cryptocurrency lawyer, sued the Department of Homeland Security, alleging that the department knows the identity of Satoshi Nakamoto, the creator of Bitcoin, and should, therefore, sh… [+4179 chars]",2025-04-09,2025-04-10,17,"James Murphy Sues Department of Homeland Security to Release Satoshi Nakamoto’s Identity James Murphy, a cryptocurrency lawyer, sued the Department of Homeland Security, alleging that the department knows the identity of Satoshi Nakamoto.","['james murphy sues', 'homeland', 'release satoshi nakamoto', 'identity james murphy', 'cryptocurrency lawyer', 'homeland', 'satoshi nakamoto']"
"{'id': None, 'name': 'pymnts.com'}",PYMNTS,Block Fined $40 Million for Cash App’s Anti-Money Laundering Failures,"Block will pay a $40 million penalty over anti-money laundering deficiencies in its Cash App. The New York Department of Financial Services (NYDFS) announced the penalty Thursday (April 10), saying it came after the regulator found “significant failures” in B…",https://www.pymnts.com/aml/2025/block-fined-40-million-for-cash-apps-anti-money-laundering-failures/,https://www.pymnts.com/wp-content/uploads/2025/01/Cash-App-Block-settlement.jpg,2025-04-10 17:38:19+00:00,"Block will pay a $40 million penalty over anti-money laundering deficiencies in its Cash App.
The New York Department of Financial Services (NYDFS) announced the penalty Thursday (April 10), saying … [+3334 chars]",2025-04-09,2025-04-10,17,"Block Fined $40 Million for Cash App’s Anti-Money Laundering Failures Block will pay a $40 million penalty over anti-money laundering deficiencies in its Cash App. The New York Department of Financial Services (NYDFS) announced the penalty Thursday (April 10), saying it came after the regulator found “significant failures” in B…","['block fined', 'million', 'cash app', 'anti-money laundering failures block', 'cash app', 'york', 'financial', 'nydfs', 'significant failures ”']"
"{'id': None, 'name': 'Biztoc.com'}",barchart.com,"Peter Schiff Delivers a Blunt Message to MicroStrategy’s Michael Saylor About Bitcoin. Should You Buy, Sell, or Hold MSTR Stock Here?","Jump-Start Your Search For Promising Trade Ideas With Barchart Premier’s ""Top Stock Pick"".
FREE 30 Day Trial
- Market Pulse
- VolatilityVolume & Open InterestHorizontal StrategiesButterfly Strategies
-
- ResourcesEuropean FuturesEuropean Groupings
- Forex Mar…",https://biztoc.com/x/bae373adb784cf7a,https://biztoc.com/cdn/bae373adb784cf7a_s.webp,2025-04-10 17:37:36+00:00,"Jump-Start Your Search For Promising Trade Ideas With Barchart Premiers ""Top Stock Pick"".FREE 30 Day Trial- Market Pulse- VolatilityVolume &amp; Open InterestHorizontal StrategiesButterfly Strategies… [+142 chars]",2025-04-09,2025-04-10,17,"Peter Schiff Delivers a Blunt Message to MicroStrategy’s Michael Saylor About Bitcoin. Should You Buy, Sell, or Hold MSTR Stock Here? Jump-Start Your Search For Promising Trade Ideas With Barchart Premier’s ""Top Stock Pick"".
FREE 30 Day Trial
- Market Pulse
- VolatilityVolume & Open InterestHorizontal StrategiesButterfly Strategies
-
- ResourcesEuropean FuturesEuropean Groupings
- Forex Mar…","['peter schiff delivers', 'blunt message', 'microstrategy', 'michael saylor', 'bitcoin', 'buy', 'sell', 'hold mstr', 'jump-start your search', 'promising', 'ideas', 'barchart', 'premier ’ s', 'top', 'pick', 'free', 'trial', 'market pulse', 'volatilityvolume', 'interesthorizontal strategiesbutterfly strategies', 'resourceseuropean futureseuropean groupings', 'forex mar…']"
"{'id': None, 'name': 'ZyCrypto'}",Brenda Ngari,"Why Bitcoin Price Is Still Running Toward $200,000 Despite Tariff-Driven Uncertainty","Bitwise’s Chief Investment Officer Matt Hougan has said that the firm's $200,000 year-end price target for Bitcoin remains unchanged.",https://zycrypto.com/why-bitcoin-price-is-still-running-toward-200000-despite-tariff-driven-uncertainty/,https://zycrypto.com/wp-content/uploads/2024/03/Bitcoin-Hits-65000-As-BTC-Price-Model-Creator-Forecasts-10-Months-Of-‘Face-Melting-FOMO.jpg,2025-04-10 17:34:30+00:00,The cryptocurrency market is navigating turbulent waters as geopolitical tensions and trade policies reshape investor sentiment. Despite Trumps rapid implementation of wide-ranging import tariffs in … [+2398 chars],2025-04-09,2025-04-10,17,"Why Bitcoin Price Is Still Running Toward $200,000 Despite Tariff-Driven Uncertainty Bitwise’s Chief Investment Officer Matt Hougan has said that the firm's $200,000 year-end price target for Bitcoin remains unchanged.","['bitcoin price', 'running toward', 'tariff-driven uncertainty bitwise', '’ s chief investment officer', 'matt hougan', ""firm 's $"", 'year-end price target', 'bitcoin']"
"{'id': 'techradar', 'name': 'TechRadar'}",waynewilliams@onmail.com (Wayne Williams),Barebone air-cooled AI server with 7 RTX 5090 GPUs goes on sale in Vietnam prompting fears of huge price rise,AI servers equipped with seven GeForce RTX 5090 graphics cards have been spotted in Vietnam.,https://www.techradar.com/pro/barebone-air-cooled-ai-server-with-7-rtx-5090-gpus-goes-on-sale-in-vietnam-prompting-fears-of-huge-price-rise,https://cdn.mos.cms.futurecdn.net/4eNnJHesZM8kGr2NnZtC2U-1200-80.jpg,2025-04-10 17:34:00+00:00,<ul><li>RTX 5090 with 32GB GDDR7 memory is far cheaper than the equivalent AI accelerator from Nvidia </li><li>Several of them can be teamed together to support very large language models </li><li>Cr… [+2574 chars],2025-04-09,2025-04-10,17,Barebone air-cooled AI server with 7 RTX 5090 GPUs goes on sale in Vietnam prompting fears of huge price rise AI servers equipped with seven GeForce RTX 5090 graphics cards have been spotted in Vietnam.,"['barebone', 'rtx', 'gpus', 'vietnam', 'huge price rise', 'geforce rtx', 'graphics cards', 'vietnam']"
"{'id': None, 'name': 'Erickimphotography.com'}",ERIC KIM,"Is it worth it, is it NOT worth it?","Physiology of anxiety and fear: Jump into an ice bath Jump into insanely hot sauna, or insanely hot steam sauna Eat 5 pounds of bone marrow to promote sleep Depression male depression is simply a low testosterone problem?",https://erickimphotography.com/blog/2025/04/09/is-it-worth-it-is-it-not-worth-it/,,2025-04-09 23:40:24+00:00,"When in Doubt, Buy More Bitcoin!",2025-04-08,2025-04-09,23,"Is it worth it, is it NOT worth it? Physiology of anxiety and fear: Jump into an ice bath Jump into insanely hot sauna, or insanely hot steam sauna Eat 5 pounds of bone marrow to promote sleep Depression male depression is simply a low testosterone problem?","['physiology', 'ice bath jump', 'hot sauna', 'hot steam sauna', 'eat', 'bone marrow', 'depression', 'male depression', 'low testosterone problem']"
"{'id': None, 'name': 'Erickimphotography.com'}",ERIC KIM,Balls of Steel for Bitcoin Volatility,"Titanium balls baby! *** Alright, imagine me channeling Eric Kim—raw, unfiltered, and ready to dive into the chaos of Bitcoin volatility with some serious balls of steel. Here’s the take: Bitcoin’s a wild beast, man. It’s like riding a rollercoaster blindfold…",https://erickimphotography.com/blog/2025/04/09/balls-of-steel-for-bitcoin-volatility/,,2025-04-09 23:34:13+00:00,"Titanium balls baby!
***
Alright, imagine me channeling Eric Kimraw, unfiltered, and ready to dive into the chaos of Bitcoin volatility with some serious balls of steel. Heres the take:
Bitcoins a… [+1123 chars]",2025-04-08,2025-04-09,23,"Balls of Steel for Bitcoin Volatility Titanium balls baby! *** Alright, imagine me channeling Eric Kim—raw, unfiltered, and ready to dive into the chaos of Bitcoin volatility with some serious balls of steel. Here’s the take: Bitcoin’s a wild beast, man. It’s like riding a rollercoaster blindfold…","['balls', 'bitcoin volatility titanium', 'balls baby', 'alright', 'eric kim—raw', 'bitcoin', 'serious balls', 'bitcoin', 'wild beast', 'rollercoaster blindfold…']"
